-57.0,-60.0,-83.0,-56.0,-60.0,-57.0,-57.0,-61.0,-57.0,-57.0,-60.0,-58.0,-57.0,-59.0,-57.0,-57.0,-57.0,-56.0,-57.0,-57.0,-58.0,-57.0,-81.0,-57.0,-58.0,-59.0,-58.0,-59.0,-59.0,-58.0,-58.0,-60.0,-59.0,-59.0,-57.0,-56.0,-62.0,-57.0,-56.0,-57.0,-55.0,-57.0,-57.0,-56.0,-56.0,-58.0,-57.0,-58.0,-82.0,-59.0,-57.0,-58.0,-58.0,-90.0,-82.0,-58.0,-58.0,-58.0,-58.0,-58.0,-59.0,-58.0,-58.0,-58.0,-58.0,-58.0,-83.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-95.0,-58.0,-58.0,-58.0,-59.0,-58.0,-58.0,-58.0,-58.0,-94.0,-58.0,-58.0,-57.0,-58.0,-58.0,-57.0,-57.0,-57.0,-58.0,-58.0,-58.0,-58.0,-66.0,-57.0,-60.0
-92.0,-61.0,-60.0,-61.0,-61.0,-61.0,-89.0,-61.0,-62.0,-62.0,-61.0,-62.0,-61.0,-61.0,-61.0,-61.0,-78.0,-62.0,-79.0,-81.0,-79.0,-62.0,-62.0,-62.0,-61.0,-61.0,-63.0,-62.0,-63.0,-62.0,-62.0,-62.0,-59.0,-62.0,-60.0,-60.0,-95.0,-61.0,-61.0,-60.0,-60.0,-61.0,-60.0,-70.0,-61.0,-61.0,-60.0,-62.0,-61.0,-61.0,-61.0,-83.0,-61.0,-61.0,-59.0,-62.0,-82.0,-62.0,-82.0,-82.0,-91.0,-61.0,-61.0,-61.0,-61.0,-61.0,-60.0,-60.0,-61.0,-61.0,-61.0,-62.0,-61.0,-61.0,-83.0,-61.0,-60.0,-60.0,-61.0,-92.0,-60.0,-60.0,-91.0,-61.0,-61.0,-60.0,-60.0,-61.0,16777156.0,-95.0,-62.0,-62.0,-62.0,-59.0,-62.0,-62.0,-61.0,-64.0,-60.0,-63.0
-91.0,-68.0,-67.0,-78.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-72.0,-72.0,-91.0,-70.0,-69.0,-70.0,-69.0,-68.0,-68.0,-67.0,-67.0,-67.0,-68.0,-67.0,-68.0,-67.0,-67.0,-67.0,-67.0,-65.0,-66.0,-68.0,-67.0,-62.0,-69.0,-68.0,-69.0,-91.0,-68.0,-68.0,-69.0,-68.0,-91.0,-71.0,-68.0,-68.0,-69.0,-94.0,-69.0,-68.0,-62.0,-58.0,-68.0,-90.0,-69.0,-69.0,-60.0,-92.0,-59.0,-68.0,-68.0,-69.0,-69.0,-68.0,-91.0,-95.0,-69.0,-69.0,-70.0,-94.0,-70.0,-82.0,-69.0,-70.0,-70.0,-69.0,-69.0,-69.0,-68.0,-63.0,-91.0,-69.0,-69.0,-68.0,-68.0,-94.0,-69.0,-68.0,0.0,-69.0,-68.0,-67.0,-67.0,-68.0,-62.0,-67.0,-68.0,-59.0,-65.0,-69.0
-60.0,-93.0,-64.0,-64.0,-63.0,-64.0,-63.0,-64.0,-64.0,-64.0,-84.0,-64.0,-64.0,-65.0,-64.0,-64.0,-64.0,-63.0,-63.0,-63.0,-63.0,-63.0,-62.0,-63.0,-63.0,-63.0,-63.0,-82.0,-63.0,-63.0,-64.0,-64.0,-63.0,-64.0,-65.0,-62.0,-64.0,-61.0,-62.0,-63.0,-61.0,-89.0,-64.0,-92.0,-64.0,-81.0,-64.0,-63.0,-65.0,-64.0,-63.0,-65.0,-64.0,-64.0,-65.0,-64.0,-64.0,-64.0,-65.0,-64.0,-95.0,-89.0,-64.0,-64.0,-64.0,-65.0,-64.0,-64.0,-64.0,-60.0,-92.0,-61.0,-63.0,-64.0,-64.0,-64.0,-63.0,-62.0,-62.0,-63.0,-83.0,-63.0,-64.0,-64.0,-89.0,-63.0,-83.0,-64.0,0.0,-64.0,-64.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-64.0,-81.0,-63.0
-91.0,-90.0,-61.0,-90.0,-83.0,-94.0,-90.0,-93.0,-94.0,-91.0,-82.0,-91.0,-90.0,-94.0,-91.0,-60.0,-91.0,-83.0,-93.0,-82.0,-92.0,-90.0,-92.0,-97.0,-61.0,-91.0,-82.0,-92.0,-93.0,-59.0,-82.0,-89.0,-59.0,-94.0,-91.0,-89.0,-91.0,-93.0,-92.0,-63.0,-83.0,-64.0,-90.0,-82.0,-80.0,-92.0,-82.0,-91.0,-94.0,-62.0,-63.0,-90.0,-92.0,-95.0,-61.0,-80.0,-90.0,-95.0,-61.0,-90.0,-92.0,-97.0,-60.0,-95.0,-92.0,-93.0,-63.0,-63.0,-90.0,-94.0,-63.0,-82.0,-94.0,-91.0,-82.0,-83.0,-83.0,-92.0,-82.0,-94.0,-91.0,-61.0,-91.0,-91.0,-89.0,-89.0,-92.0,-91.0,0.0,-93.0,-92.0,-82.0,-85.0,-59.0,-93.0,-91.0,-81.0,-82.0,-90.0,-83.0
